Timestamp_ms,Label,Trial_ID,Phase,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
2804.335832595825,Left,1,Perform,-2.239501953125,3.587646484375,-9.5357666015625,-5.354248046875,20.041015625,-23.260986328125,38.225341796875,-10.640625
2806.335832595825,Left,1,Perform,-4.0894775390625,9.65771484375,-2.2557373046875,-15.3642578125,19.52099609375,-30.841064453125,18.395263671875,-7.280517578125
2808.335832595825,Left,1,Perform,1.08056640625,-1.2022705078125,-5.9656982421875,-1.894287109375,7.1708984375,-34.651123046875,35.685302734375,-13.820556640625
2810.335832595825,Left,1,Perform,2.8604736328125,2.2677001953125,-9.605712890625,-3.894287109375,28.27099609375,-36.691162109375,40.6552734375,-4.9404296875
2812.335832595825,Left,1,Perform,-1.0494384765625,8.8077392578125,-9.9957275390625,-4.194091796875,25.381103515625,-10.6611328125,23.00537109375,-0.560546875
2814.335832595825,Left,1,Perform,-0.3394775390625,-3.59228515625,-2.5057373046875,-10.30419921875,34.041015625,-30.6611328125,-9.624755859375,1.9794921875
2816.335832595825,Left,1,Perform,3.9605712890625,6.5577392578125,-2.7757568359375,-25.32421875,21.160888671875,-27.461181640625,-73.754638671875,0.37939453125
2818.335832595825,Left,1,Perform,5.48046875,4.0477294921875,-3.0057373046875,-7.874267578125,24.9208984375,-33.14111328125,-96.774658203125,-15.130615234375
2820.335832595825,Left,1,Perform,5.6004638671875,7.397705078125,-2.375732421875,-11.97412109375,22.930908203125,-34.1611328125,-85.03466796875,5.87939453125
2822.335832595825,Left,1,Perform,1.48046875,-4.63232421875,-7.095703125,-13.7041015625,20.02099609375,-22.651123046875,-7.464599609375,-10.380615234375
2824.335832595825,Left,1,Perform,10.280517578125,11.11767578125,-1.685791015625,-15.38427734375,34.98095703125,-30.5009765625,87.115234375,-2.7705078125
2826.335832595825,Left,1,Perform,13.6204833984375,9.377685546875,-1.395751953125,-7.794189453125,11.64111328125,-26.85107421875,158.035400390625,2.08935546875
2828.335832595825,Left,1,Perform,4.010498046875,1.167724609375,-3.2156982421875,-7.354248046875,20.591064453125,-20.240966796875,165.63525390625,-3.390625
2830.335832595825,Left,1,Perform,-2.3094482421875,-0.7523193359375,-2.2156982421875,-4.464111328125,26.87109375,-28.990966796875,112.685302734375,-8.96044921875
2832.335832595825,Left,1,Perform,11.6204833984375,10.627685546875,-4.90576171875,-2.2841796875,23.611083984375,-32.89111328125,67.50537109375,-2.8505859375
2834.335832595825,Left,1,Perform,5.79052734375,-3.0223388671875,0.664306640625,3.5458984375,20.031005859375,-22.93115234375,29.00537109375,-6.21044921875
2836.335832595825,Left,1,Perform,11.3804931640625,8.167724609375,-6.2357177734375,-10.93408203125,24.291015625,-27.031005859375,11.25537109375,-2.780517578125
2838.335832595825,Left,1,Perform,0.3704833984375,-7.7122802734375,8.6142578125,-14.13427734375,19.551025390625,-24.60107421875,44.525390625,17.159423828125
2840.335832595825,Left,1,Perform,7.1805419921875,1.7476806640625,-7.835693359375,-8.444091796875,16.27099609375,-26.191162109375,26.785400390625,-4.880615234375
2842.335832595825,Left,1,Perform,10.6705322265625,4.0277099609375,3.624267578125,-14.624267578125,17.6708984375,-21.990966796875,-10.61474609375,-16.17041015625
2844.335832595825,Left,1,Perform,14.4005126953125,11.837646484375,-2.2657470703125,-8.354248046875,21.9609375,-31.240966796875,-77.91455078125,3.83935546875
2846.335832595825,Left,1,Perform,10.6104736328125,8.5677490234375,-4.0357666015625,-8.404296875,18.37109375,-33.951171875,-131.474609375,-8.060546875
2848.335832595825,Left,1,Perform,-0.509521484375,-0.102294921875,-8.2757568359375,-15.424072265625,20.98095703125,-33.98095703125,-104.78466796875,-6.090576171875
2850.335832595825,Left,1,Perform,1.79052734375,3.0377197265625,-8.9957275390625,-0.8642578125,29.111083984375,-31.35107421875,-15.834716796875,0.409423828125
2852.335832595825,Left,1,Perform,9.9005126953125,0.687744140625,-6.105712890625,-1.504150390625,25.10107421875,-29.631103515625,93.33544921875,-11.7705078125
3553.0173778533936,Left,1,Perform,-0.732666015625,3.9127197265625,13.8758544921875,-19.399169921875,19.58837890625,-39.34130859375,152.17822265625,-0.367919921875
3555.0173778533936,Left,1,Perform,16.52734375,1.712646484375,0.2158203125,-4.1689453125,19.6982421875,-18.201171875,175.608154296875,-5.437744140625
3557.0173778533936,Left,1,Perform,0.58740234375,10.99267578125,4.975830078125,-12.09912109375,18.558349609375,-32.811279296875,129.538330078125,0.172119140625
3559.0173778533936,Left,1,Perform,-3.8426513671875,6.8927001953125,0.245849609375,-4.3291015625,19.2783203125,-30.581298828125,76.25830078125,-16.937744140625
3561.0173778533936,Left,1,Perform,10.54736328125,-4.0872802734375,2.185791015625,-9.26904296875,14.578369140625,-32.271240234375,36.96826171875,-6.39794921875
3563.0173778533936,Left,1,Perform,2.1673583984375,2.792724609375,-9.55419921875,-5.09912109375,14.79833984375,-31.28125,11.858154296875,0.652099609375
3565.0173778533936,Left,1,Perform,8.1573486328125,2.4227294921875,4.73583984375,1.5810546875,24.17822265625,-31.461181640625,25.50830078125,3.332275390625
3567.0173778533936,Left,1,Perform,4.827392578125,7.962646484375,-0.494140625,-5.4990234375,16.5283203125,-20.72119140625,38.248291015625,-8.787841796875
3569.0173778533936,Left,1,Perform,-3.1427001953125,9.97265625,-9.6141357421875,-2.7890625,20.828369140625,-31.061279296875,6.2783203125,0.232177734375
3571.0173778533936,Left,1,Perform,7.747314453125,4.772705078125,-0.064208984375,-1.609130859375,19.828369140625,-18.09130859375,-64.411865234375,-14.057861328125
3573.0173778533936,Left,1,Perform,6.5972900390625,4.1827392578125,-9.8941650390625,-10.7890625,32.408203125,-33.1513671875,-123.8717041015625,-1.02783203125
3575.0173778533936,Left,1,Perform,4.04736328125,4.4227294921875,-0.774169921875,-0.549072265625,23.978271484375,-26.521240234375,-125.57177734375,-7.537841796875
3577.0173778533936,Left,1,Perform,-7.272705078125,0.03271484375,2.3057861328125,-3.6689453125,31.418212890625,-34.951171875,-49.251708984375,-2.907958984375
3579.0173778533936,Left,1,Perform,3.4873046875,4.292724609375,1.225830078125,-2.399169921875,21.50830078125,-28.811279296875,45.418212890625,3.89208984375
3581.0173778533936,Left,1,Perform,7.6773681640625,5.3526611328125,-3.1141357421875,1.430908203125,32.818359375,-31.951171875,129.288330078125,-4.0478515625
