Timestamp_ms,Label,Trial_ID,Phase,Ch1,Ch2,Ch3,Ch4
2262.89701461792,Left,1,Perform,-4.033447265625,-19.04638671875,34.8084716796875,-8.1650390625
2264.89701461792,Left,1,Perform,3.5865478515625,-17.4063720703125,38.9583740234375,1.68505859375
2266.89701461792,Left,1,Perform,0.8265380859375,-20.08642578125,24.6185302734375,-4.054931640625
2268.89701461792,Left,1,Perform,-7.1033935546875,-11.4163818359375,20.5484619140625,-14.26513671875
2270.89701461792,Left,1,Perform,-12.1234130859375,-28.9263916015625,29.9783935546875,4.614990234375
2272.89701461792,Left,1,Perform,6.3065185546875,-25.536376953125,23.7083740234375,-7.43505859375
2274.89701461792,Left,1,Perform,-9.9434814453125,-21.58642578125,18.7283935546875,-1.1650390625
2276.89701461792,Left,1,Perform,-7.4434814453125,-23.2164306640625,24.5684814453125,-9.175048828125
2278.89701461792,Left,1,Perform,-2.4234619140625,-16.1663818359375,26.8885498046875,-9.864990234375
2280.89701461792,Left,1,Perform,-1.073486328125,-25.6463623046875,29.3685302734375,-10.864990234375
2282.89701461792,Left,1,Perform,1.506591796875,-28.1263427734375,28.8284912109375,-16.9951171875
2284.89701461792,Left,1,Perform,7.20654296875,-22.996337890625,24.5885009765625,-7.51513671875
2286.89701461792,Left,1,Perform,0.1466064453125,-23.8763427734375,28.1883544921875,-4.125
2288.89701461792,Left,1,Perform,-18.1734619140625,-23.2164306640625,25.5985107421875,-11.465087890625
2290.89701461792,Left,1,Perform,-8.83349609375,-22.786376953125,25.1185302734375,-2.544921875
2292.89701461792,Left,1,Perform,0.3665771484375,-15.0263671875,31.0284423828125,-8.735107421875
2294.89701461792,Left,1,Perform,-2.5634765625,-21.8763427734375,27.1385498046875,-6.094970703125
2296.89701461792,Left,1,Perform,8.026611328125,-22.1363525390625,15.0684814453125,-9.72509765625
2298.89701461792,Left,1,Perform,2.24658203125,-28.75634765625,22.4984130859375,2.27490234375
2300.89701461792,Left,1,Perform,2.1466064453125,-19.766357421875,28.5885009765625,-5.60498046875
2302.89701461792,Left,1,Perform,-8.3934326171875,-18.976318359375,25.3385009765625,-9.89501953125
2304.89701461792,Left,1,Perform,4.1265869140625,-24.1263427734375,37.1883544921875,-9.76513671875
2306.89701461792,Left,1,Perform,0.9765625,-21.56640625,42.5284423828125,-3.375
2308.89701461792,Left,1,Perform,-13.96337890625,-23.286376953125,18.638427734375,-15.135009765625
2310.89701461792,Left,1,Perform,-1.75341796875,-23.806396484375,36.3885498046875,-9.675048828125
2931.993007659912,Left,1,Perform,-12.27978515625,-17.4429931640625,32.381591796875,1.252197265625
2933.993007659912,Left,1,Perform,4.730224609375,-26.3829345703125,31.771484375,0.122314453125
2935.993007659912,Left,1,Perform,-0.4298095703125,-20.54296875,14.3414306640625,-6.677734375
2937.993007659912,Left,1,Perform,-0.5997314453125,-19.6729736328125,26.701416015625,-12.857666015625
2939.993007659912,Left,1,Perform,-0.729736328125,-22.3929443359375,32.54150390625,-8.547607421875
2941.993007659912,Left,1,Perform,-7.6798095703125,-23.1329345703125,24.271484375,-12.027587890625
2943.993007659912,Left,1,Perform,-6.8597412109375,-30.9429931640625,25.181396484375,-5.69775390625
2945.993007659912,Left,1,Perform,-3.2197265625,-14.512939453125,32.19140625,-4.017578125
2947.993007659912,Left,1,Perform,-9.1197509765625,-13.31298828125,27.29150390625,-4.9677734375
2949.993007659912,Left,1,Perform,7.710205078125,-34.1929931640625,17.75146484375,-4.047607421875
2951.993007659912,Left,1,Perform,-10.559814453125,-25.7529296875,15.9315185546875,-8.167724609375
2953.993007659912,Left,1,Perform,-2.4097900390625,-21.452880859375,24.5615234375,-16.297607421875
2955.993007659912,Left,1,Perform,4.76025390625,-28.6629638671875,21.771484375,-7.147705078125
2957.993007659912,Left,1,Perform,-8.8897705078125,-18.4229736328125,27.381591796875,-9.48779296875
2959.993007659912,Left,1,Perform,-4.259765625,-21.242919921875,14.3514404296875,-5.977783203125
2961.993007659912,Left,1,Perform,-0.749755859375,-15.6129150390625,33.00146484375,-12.877685546875
2963.993007659912,Left,1,Perform,0.770263671875,-14.462890625,34.321533203125,-5.23779296875
2965.993007659912,Left,1,Perform,2.490234375,-26.23291015625,30.071533203125,-17.40771484375
2967.993007659912,Left,1,Perform,-7.4097900390625,-32.952880859375,20.4013671875,-15.917724609375
2969.993007659912,Left,1,Perform,-8.31982421875,-23.4329833984375,35.7314453125,-7.2578125
2971.993007659912,Left,1,Perform,-1.6397705078125,-35.9329833984375,35.571533203125,-1.567626953125
2973.993007659912,Left,1,Perform,-10.7998046875,-29.79296875,22.4814453125,-8.567626953125
2975.993007659912,Left,1,Perform,-0.06982421875,-27.4329833984375,35.3115234375,-5.107666015625
2977.993007659912,Left,1,Perform,-2.0498046875,-21.1029052734375,23.1015625,4.92236328125
2979.993007659912,Left,1,Perform,-15.23974609375,-19.79296875,34.591552734375,-7.187744140625
3702.2645473480225,Left,1,Perform,-2.63818359375,-20.4798583984375,21.5455322265625,-5.944580078125
3704.2645473480225,Left,1,Perform,-2.7081298828125,-21.9698486328125,21.1153564453125,0.945556640625
3706.2645473480225,Left,1,Perform,1.061767578125,-23.64990234375,26.6553955078125,3.905517578125
3708.2645473480225,Left,1,Perform,-4.668212890625,-23.4998779296875,23.8255615234375,-2.074462890625
3710.2645473480225,Left,1,Perform,-2.7381591796875,-17.2498779296875,28.3653564453125,-6.844482421875
3712.2645473480225,Left,1,Perform,9.641845703125,-23.9498291015625,34.4954833984375,-0.364501953125
3714.2645473480225,Left,1,Perform,-8.4482421875,-26.639892578125,22.2354736328125,-13.16455078125
3716.2645473480225,Left,1,Perform,-3.7381591796875,-20.5498046875,14.805419921875,5.45556640625
3718.2645473480225,Left,1,Perform,-9.168212890625,-27.369873046875,24.2254638671875,-6.324462890625
3720.2645473480225,Left,1,Perform,7.121826171875,-26.169921875,25.9654541015625,-5.79443359375
3722.2645473480225,Left,1,Perform,-0.9581298828125,-17.56982421875,25.8953857421875,-4.214599609375
3724.2645473480225,Left,1,Perform,9.891845703125,-15.9298095703125,27.1253662109375,4.91552734375
3726.2645473480225,Left,1,Perform,5.2618408203125,-20.1998291015625,34.1754150390625,-8.574462890625
3728.2645473480225,Left,1,Perform,1.07177734375,-13.10986328125,30.4154052734375,4.345458984375
3730.2645473480225,Left,1,Perform,-21.168212890625,-28.2698974609375,16.9954833984375,-10.944580078125
3732.2645473480225,Left,1,Perform,4.101806640625,-32.0198974609375,11.66552734375,-16.814453125
3734.2645473480225,Left,1,Perform,-1.2681884765625,-29.849853515625,24.3555908203125,-4.464599609375
3736.2645473480225,Left,1,Perform,-8.3082275390625,-18.309814453125,32.8055419921875,-0.99462890625
3738.2645473480225,Left,1,Perform,6.3818359375,-16.909912109375,29.1153564453125,2.905517578125
3740.2645473480225,Left,1,Perform,-0.7481689453125,-33.8798828125,27.9053955078125,-7.95458984375
3742.2645473480225,Left,1,Perform,-1.4681396484375,-24.7998046875,33.9354248046875,10.04541015625
3744.2645473480225,Left,1,Perform,9.82177734375,-13.1798095703125,29.8853759765625,-7.114501953125
3746.2645473480225,Left,1,Perform,-4.63818359375,-21.369873046875,26.3853759765625,6.0654296875
3748.2645473480225,Left,1,Perform,-14.838134765625,-29.6298828125,28.1954345703125,-12.99462890625
3750.2645473480225,Left,1,Perform,-7.408203125,-30.4898681640625,28.1153564453125,-5.634521484375
4468.788623809814,Left,1,Perform,4.9547119140625,-23.236328125,29.3675537109375,-1.158447265625
4470.788623809814,Left,1,Perform,-0.2152099609375,-26.246337890625,37.1676025390625,-9.12841796875
4472.788623809814,Left,1,Perform,-13.7152099609375,-28.8162841796875,39.0076904296875,-7.078369140625
4474.788623809814,Left,1,Perform,1.564697265625,-26.0262451171875,30.7276611328125,-2.70849609375
4476.788623809814,Left,1,Perform,-2.4052734375,-25.996337890625,23.6375732421875,-3.538330078125
4478.788623809814,Left,1,Perform,0.134765625,-20.96630859375,26.7576904296875,-3.9384765625
4480.788623809814,Left,1,Perform,-10.865234375,-31.1063232421875,39.6375732421875,-1.308349609375
4482.788623809814,Left,1,Perform,-3.335205078125,-25.42626953125,31.5477294921875,-12.33837890625
4484.788623809814,Left,1,Perform,-14.915283203125,-15.8763427734375,22.0975341796875,-7.24853515625
4486.788623809814,Left,1,Perform,-10.9652099609375,-21.976318359375,26.3375244140625,-1.638427734375
4488.788623809814,Left,1,Perform,0.394775390625,-36.3262939453125,25.7877197265625,-21.078369140625
4490.788623809814,Left,1,Perform,0.6746826171875,-30.1263427734375,25.4576416015625,-3.1484375
4492.788623809814,Left,1,Perform,-5.2552490234375,-16.3563232421875,29.2576904296875,-6.54833984375
4494.788623809814,Left,1,Perform,-2.2052001953125,-19.436279296875,30.1976318359375,-10.8583984375
4496.788623809814,Left,1,Perform,2.7547607421875,-11.8763427734375,27.5975341796875,-1.368408203125
4498.788623809814,Left,1,Perform,-0.6953125,-20.236328125,30.5177001953125,-4.49853515625
4500.788623809814,Left,1,Perform,3.9647216796875,-29.1063232421875,27.2176513671875,-9.9384765625
4502.788623809814,Left,1,Perform,-0.7452392578125,-26.5462646484375,24.1575927734375,-5.818359375
4504.788623809814,Left,1,Perform,-1.145263671875,-26.3863525390625,21.8475341796875,-8.618408203125
4506.788623809814,Left,1,Perform,2.124755859375,-24.00634765625,20.0677490234375,-10.54833984375
4508.788623809814,Left,1,Perform,0.6846923828125,-26.0863037109375,20.9676513671875,-1.0283203125
4510.788623809814,Left,1,Perform,-5.0352783203125,-14.71630859375,32.8775634765625,-11.738525390625
4512.788623809814,Left,1,Perform,-9.5052490234375,-21.0262451171875,26.4476318359375,-0.888427734375
4514.788623809814,Left,1,Perform,-6.7252197265625,-9.3563232421875,30.3475341796875,-7.728515625
4516.788623809814,Left,1,Perform,-2.085205078125,-30.6363525390625,17.4576416015625,-1.038330078125
5136.682510375977,Left,1,Perform,-5.255126953125,-17.341552734375,31.1904296875,-1.985595703125
5138.682510375977,Left,1,Perform,-0.505126953125,-20.4315185546875,22.280517578125,-2.195556640625
5140.682510375977,Left,1,Perform,5.014892578125,-31.071533203125,27.120361328125,0.39453125
5142.682510375977,Left,1,Perform,-4.815185546875,-36.33154296875,25.600341796875,4.50439453125
5144.682510375977,Left,1,Perform,-0.9051513671875,-30.6514892578125,26.620361328125,-0.685546875
5146.682510375977,Left,1,Perform,5.6649169921875,-34.8814697265625,33.370361328125,-1.865478515625
5148.682510375977,Left,1,Perform,-10.295166015625,-20.6414794921875,25.580322265625,-4.325439453125
5150.682510375977,Left,1,Perform,2.284912109375,-11.4014892578125,29.900390625,-2.985595703125
5152.682510375977,Left,1,Perform,-6.1351318359375,-20.021484375,20.00048828125,-10.91552734375
5154.682510375977,Left,1,Perform,-2.6051025390625,-28.7115478515625,33.990478515625,3.784423828125
5156.682510375977,Left,1,Perform,8.02490234375,-21.761474609375,20.6103515625,-9.75537109375
5158.682510375977,Left,1,Perform,5.0648193359375,-13.551513671875,27.740478515625,-12.12548828125
5160.682510375977,Left,1,Perform,0.19482421875,-36.9415283203125,22.50048828125,-12.54541015625
5162.682510375977,Left,1,Perform,11.6549072265625,-26.25146484375,28.6904296875,-3.16552734375
5164.682510375977,Left,1,Perform,-1.705078125,-23.4515380859375,16.3004150390625,-8.905517578125
5166.682510375977,Left,1,Perform,-6.1451416015625,-21.1614990234375,33.810302734375,2.264404296875
5168.682510375977,Left,1,Perform,5.744873046875,-24.3115234375,21.96044921875,0.884521484375
5170.682510375977,Left,1,Perform,9.1448974609375,-23.271484375,39.3203125,-0.45556640625
5172.682510375977,Left,1,Perform,1.8248291015625,-22.1815185546875,27.8203125,-9.035400390625
5174.682510375977,Left,1,Perform,4.0048828125,-29.821533203125,32.330322265625,8.714599609375
5176.682510375977,Left,1,Perform,-5.3951416015625,-20.1915283203125,28.280517578125,8.714599609375
5178.682510375977,Left,1,Perform,-0.815185546875,-28.571533203125,26.390380859375,-1.465576171875
5180.682510375977,Left,1,Perform,-2.815185546875,-19.301513671875,26.54052734375,-7.87548828125
5182.682510375977,Left,1,Perform,-9.4151611328125,-28.3914794921875,26.42041015625,-10.675537109375
5184.682510375977,Left,1,Perform,-4.3851318359375,-28.861572265625,24.390380859375,-3.00537109375
5904.055595397949,Rest,1,Rest,-0.9632568359375,-32.3062744140625,28.3253173828125,0.736572265625
5906.055595397949,Rest,1,Rest,-5.3033447265625,-24.646240234375,26.2354736328125,-11.233642578125
5908.055595397949,Rest,1,Rest,5.5966796875,-28.0362548828125,27.0653076171875,-3.853515625
5910.055595397949,Rest,1,Rest,-10.943359375,-16.88623046875,23.7254638671875,2.9365234375
5912.055595397949,Rest,1,Rest,-7.4832763671875,-35.666259765625,26.1253662109375,-1.483642578125
5914.055595397949,Rest,1,Rest,-10.393310546875,-20.3662109375,18.7952880859375,-1.8935546875
5916.055595397949,Rest,1,Rest,4.7366943359375,-24.21630859375,18.275390625,-6.533447265625
5918.055595397949,Rest,1,Rest,-0.5533447265625,-28.2362060546875,22.1954345703125,-8.4736328125
5920.055595397949,Rest,1,Rest,1.86669921875,-28.1162109375,21.3553466796875,-2.0634765625
5922.055595397949,Rest,1,Rest,4.13671875,-28.63623046875,30.4654541015625,8.58642578125
5924.055595397949,Rest,1,Rest,2.7767333984375,-21.686279296875,29.5352783203125,-3.50341796875
5926.055595397949,Rest,1,Rest,0.13671875,-27.0963134765625,19.9754638671875,-5.50341796875
5928.055595397949,Rest,1,Rest,-6.583251953125,-32.1962890625,27.9354248046875,7.036376953125
5930.055595397949,Rest,1,Rest,1.4466552734375,-25.9862060546875,13.8853759765625,-11.823486328125
5932.055595397949,Rest,1,Rest,-1.623291015625,-20.2662353515625,27.2454833984375,-6.91357421875
5934.055595397949,Rest,1,Rest,2.7166748046875,-23.2362060546875,19.4754638671875,-4.053466796875
5936.055595397949,Rest,1,Rest,-4.7432861328125,-26.8463134765625,24.4554443359375,-7.4736328125
5938.055595397949,Rest,1,Rest,-4.4632568359375,-15.9862060546875,23.9654541015625,5.25634765625
5940.055595397949,Rest,1,Rest,-6.0633544921875,-20.456298828125,34.5452880859375,-0.5234375
5942.055595397949,Rest,1,Rest,-6.7232666015625,-26.0863037109375,30.7254638671875,1.866455078125
5944.055595397949,Rest,1,Rest,11.7567138671875,-22.3062744140625,20.7054443359375,0.7763671875
5946.055595397949,Rest,1,Rest,1.056640625,-16.5863037109375,19.5953369140625,-1.1435546875
5948.055595397949,Rest,1,Rest,-6.913330078125,-26.3062744140625,35.2852783203125,3.236572265625
5950.055595397949,Rest,1,Rest,-2.4632568359375,-26.416259765625,28.0155029296875,0.826416015625
5952.055595397949,Rest,1,Rest,-7.0533447265625,-33.92626953125,25.8153076171875,-0.823486328125
6660.397529602051,Rest,1,Rest,6.9970703125,-28.1104736328125,20.6695556640625,1.540771484375
6662.397529602051,Rest,1,Rest,3.5870361328125,-26.21044921875,25.3695068359375,-3.19921875
6664.397529602051,Rest,1,Rest,1.6070556640625,-24.800537109375,37.8194580078125,-1.71923828125
6666.397529602051,Rest,1,Rest,-2.782958984375,-27.050537109375,33.1495361328125,-3.2490234375
6668.397529602051,Rest,1,Rest,-6.8629150390625,-14.7705078125,34.3695068359375,-8.229248046875
6670.397529602051,Rest,1,Rest,-12.1129150390625,-21.29052734375,19.0093994140625,-11.19921875
6672.397529602051,Rest,1,Rest,1.4171142578125,-10.1204833984375,27.1094970703125,-7.26904296875
6674.397529602051,Rest,1,Rest,-0.29296875,-28.570556640625,28.7296142578125,-7.13916015625
6676.397529602051,Rest,1,Rest,-2.072998046875,-16.570556640625,32.1195068359375,-8.299072265625
6678.397529602051,Rest,1,Rest,-3.56298828125,-38.220458984375,23.0594482421875,-4.4990234375
6680.397529602051,Rest,1,Rest,3.467041015625,-20.320556640625,24.7794189453125,-8.879150390625
6682.397529602051,Rest,1,Rest,10.547119140625,-18.1505126953125,41.8594970703125,-0.71923828125
6684.397529602051,Rest,1,Rest,-11.302978515625,-36.8905029296875,24.1094970703125,1.19091796875
6686.397529602051,Rest,1,Rest,-4.6829833984375,-29.810546875,15.78955078125,-10.569091796875
6688.397529602051,Rest,1,Rest,-2.202880859375,-19.9105224609375,18.3394775390625,-2.189208984375
6690.397529602051,Rest,1,Rest,17.217041015625,-23.3304443359375,24.9996337890625,-7.2392578125
6692.397529602051,Rest,1,Rest,0.3370361328125,-28.7705078125,27.5894775390625,-6.549072265625
6694.397529602051,Rest,1,Rest,-7.302978515625,-26.780517578125,25.5194091796875,1.080810546875
6696.397529602051,Rest,1,Rest,-0.262939453125,-24.450439453125,38.9796142578125,2.3408203125
6698.397529602051,Rest,1,Rest,9.3770751953125,-23.3304443359375,23.9796142578125,-4.569091796875
6700.397529602051,Rest,1,Rest,-5.5928955078125,-30.4405517578125,17.6695556640625,-2.479248046875
6702.397529602051,Rest,1,Rest,-3.512939453125,-31.6605224609375,19.1595458984375,-4.419189453125
6704.397529602051,Rest,1,Rest,4.18701171875,-32.3604736328125,12.3995361328125,-7.819091796875
6706.397529602051,Rest,1,Rest,-1.972900390625,-34.9205322265625,25.6895751953125,-3.299072265625
6708.397529602051,Rest,1,Rest,-4.3529052734375,-25.29052734375,23.6595458984375,-3.029052734375
7401.522874832153,Rest,1,Rest,-7.00146484375,-31.6956787109375,23.283447265625,-4.398193359375
7403.522874832153,Rest,1,Rest,0.3685302734375,-24.0157470703125,14.2735595703125,2.751953125
7405.522874832153,Rest,1,Rest,-12.1915283203125,-24.165771484375,26.443603515625,-2.05810546875
7407.522874832153,Rest,1,Rest,6.6085205078125,-19.665771484375,34.7333984375,8.221923828125
7409.522874832153,Rest,1,Rest,7.228515625,-29.145751953125,40.783447265625,-11.92822265625
7411.522874832153,Rest,1,Rest,-3.8314208984375,-26.0357666015625,25.603515625,2.951904296875
7413.522874832153,Rest,1,Rest,10.298583984375,-23.7557373046875,26.013427734375,8.65185546875
7415.522874832153,Rest,1,Rest,1.6085205078125,-32.2257080078125,21.2333984375,15.90185546875
7417.522874832153,Rest,1,Rest,-1.6414794921875,-23.065673828125,19.883544921875,-3.568115234375
7419.522874832153,Rest,1,Rest,-9.511474609375,-31.5357666015625,20.50341796875,3.65185546875
7421.522874832153,Rest,1,Rest,-0.6214599609375,-25.4957275390625,22.033447265625,-6.958251953125
7423.522874832153,Rest,1,Rest,-5.491455078125,-20.15576171875,34.053466796875,-1.418212890625
7425.522874832153,Rest,1,Rest,-8.1314697265625,-27.2757568359375,18.4334716796875,-5.7880859375
7427.522874832153,Rest,1,Rest,-10.1314697265625,-24.9757080078125,20.803466796875,2.3017578125
7429.522874832153,Rest,1,Rest,-6.5914306640625,-25.6756591796875,30.5234375,-3.51806640625
7431.522874832153,Rest,1,Rest,-4.801513671875,-26.585693359375,22.243408203125,-9.278076171875
7433.522874832153,Rest,1,Rest,6.8785400390625,-25.65576171875,27.693603515625,-1.3681640625
7435.522874832153,Rest,1,Rest,3.7685546875,-21.085693359375,27.9736328125,-1.758056640625
7437.522874832153,Rest,1,Rest,-7.6614990234375,-24.7757568359375,27.113525390625,5.241943359375
7439.522874832153,Rest,1,Rest,-5.511474609375,-25.845703125,25.673583984375,1.40185546875
7441.522874832153,Rest,1,Rest,-2.021484375,-31.6856689453125,28.68359375,0.65185546875
7443.522874832153,Rest,1,Rest,10.478515625,-15.7957763671875,26.823486328125,-0.208251953125
7445.522874832153,Rest,1,Rest,8.03857421875,-14.3056640625,22.923583984375,-13.4482421875
7447.522874832153,Rest,1,Rest,-6.571533203125,-24.065673828125,26.863525390625,-2.26806640625
7449.522874832153,Rest,1,Rest,0.008544921875,-20.2156982421875,33.363525390625,-6.5380859375
10179.273843765259,Right,1,Perform,6.9049072265625,-20.5191650390625,30.6458740234375,8.208984375
10181.273843765259,Right,1,Perform,5.5548095703125,-32.6990966796875,21.3360595703125,7.218994140625
10183.273843765259,Right,1,Perform,3.6748046875,-25.9091796875,27.6260986328125,1.989013671875
10185.273843765259,Right,1,Perform,1.7548828125,-31.7291259765625,29.2760009765625,-9.051025390625
10187.273843765259,Right,1,Perform,0.8848876953125,-22.149169921875,29.0860595703125,2.448974609375
10189.273843765259,Right,1,Perform,-7.6251220703125,-16.069091796875,24.1658935546875,7.288818359375
10191.273843765259,Right,1,Perform,5.8648681640625,-24.92919921875,22.1260986328125,-2.841064453125
10193.273843765259,Right,1,Perform,7.954833984375,-19.1591796875,30.8660888671875,-5.56103515625
10195.273843765259,Right,1,Perform,6.19482421875,-34.17919921875,16.7760009765625,6.7587890625
10197.273843765259,Right,1,Perform,0.6148681640625,-32.2191162109375,22.9959716796875,1.328857421875
10199.273843765259,Right,1,Perform,1.974853515625,-19.869140625,31.7259521484375,2.27880859375
10201.273843765259,Right,1,Perform,-0.55517578125,-28.399169921875,21.5960693359375,5.718994140625
10203.273843765259,Right,1,Perform,-1.1851806640625,-33.399169921875,24.8760986328125,-0.2412109375
10205.273843765259,Right,1,Perform,-2.1351318359375,-25.0091552734375,16.666015625,5.958984375
10207.273843765259,Right,1,Perform,-0.505126953125,-32.7291259765625,21.7359619140625,-3.211181640625
10209.273843765259,Right,1,Perform,-3.7451171875,-23.2691650390625,28.7960205078125,0.868896484375
10211.273843765259,Right,1,Perform,-13.6151123046875,-26.0291748046875,28.4959716796875,8.27880859375
10213.273843765259,Right,1,Perform,-6.205078125,-23.169189453125,18.3759765625,-6.8310546875
10215.273843765259,Right,1,Perform,6.0748291015625,-23.1990966796875,13.85595703125,1.308837890625
10217.273843765259,Right,1,Perform,10.934814453125,-34.7891845703125,28.2159423828125,2.968994140625
10219.273843765259,Right,1,Perform,-6.5850830078125,-23.8092041015625,32.1859130859375,11.7490234375
10221.273843765259,Right,1,Perform,14.454833984375,-19.369140625,14.595947265625,1.218994140625
10223.273843765259,Right,1,Perform,-4.6751708984375,-24.6990966796875,29.7459716796875,2.328857421875
10225.273843765259,Right,1,Perform,10.494873046875,-33.5391845703125,29.1260986328125,3.118896484375
10227.273843765259,Right,1,Perform,1.034912109375,-19.0491943359375,32.0260009765625,4.078857421875
10897.83787727356,Right,1,Perform,5.9835205078125,-25.0733642578125,21.2333984375,12.207275390625
10899.83787727356,Right,1,Perform,4.863525390625,-16.0933837890625,11.4833984375,1.067138671875
10901.83787727356,Right,1,Perform,-0.3564453125,-21.933349609375,24.243408203125,2.67724609375
10903.83787727356,Right,1,Perform,-4.096435546875,-27.7333984375,16.7333984375,-7.202880859375
10905.83787727356,Right,1,Perform,-2.12646484375,-23.933349609375,21.203369140625,2.797119140625
10907.83787727356,Right,1,Perform,2.12353515625,-36.743408203125,24.5634765625,7.027099609375
10909.83787727356,Right,1,Perform,2.2435302734375,-30.3533935546875,32.5234375,2.247314453125
10911.83787727356,Right,1,Perform,1.883544921875,-17.973388671875,30.38330078125,-0.712890625
10913.83787727356,Right,1,Perform,6.573486328125,-27.3233642578125,15.993408203125,1.96728515625
10915.83787727356,Right,1,Perform,6.5335693359375,-21.71337890625,23.033447265625,-0.5126953125
10917.83787727356,Right,1,Perform,1.8134765625,-18.6234130859375,22.763427734375,-1.562744140625
10919.83787727356,Right,1,Perform,-1.66650390625,-32.3734130859375,28.433349609375,0.6171875
